record_id,source_kind,source_container,source_path,original_rel,original_name,original_base,extension,size,offset,description,mapping_sources,taxonomy_faction,taxonomy_function,taxonomy_context,taxonomy_sequence,taxonomy_source,voice_candidate,conversion,raw_output,converted_output,final_output,transcript,transcript_confidence,transcript_accepted,status,notes
2df34137a4210634,big,AudioEnglishZH.big,C:\Program Files (x86)\Steam\steamapps\common\Command & Conquer Generals - Zero Hour\AudioEnglishZH.big,Data\Audio\Sounds\English\addmwo1c.wav,addmwo1c.wav,addmwo1c,.wav,230064,3777852,Amb Desert Market Walla Women Loop - 03,INIZH.big::Data\INI\SoundEffects.ini | ZH_Generals\INI.big::Data\INI\SoundEffects.ini | ZH_Generals\SoundEffects.ini,Shared,Ambient Audio,Amb Desert Market Walla Women Loop,03,No single faction supported,True,.wav->.mp3,C:\Users\Jeff\My Drive\Games\Generals\Big Extraction\AudioEnglishZH.big\_primitive media\Data\Audio\Sounds\English\addmwo1c.wav,C:\Users\Jeff\My Drive\Games\Generals\Big Extraction\AudioEnglishZH.big\Data\Audio\Sounds\English\Shared - Ambient Audio - Amb Desert Market Walla Women Loop - 03 - addmwo1c.mp3,C:\Users\Jeff\My Drive\Games\Generals\Big Extraction\AudioEnglishZH.big\Data\Audio\Sounds\English\Shared - Ambient Audio - Amb Desert Market Walla Women Loop - 03 - addmwo1c.mp3,English-language military unit voice line,0.7823,False,planned,
11db6e62f8ff982d,big,AudioEnglishZH.big,C:\Program Files (x86)\Steam\steamapps\common\Command & Conquer Generals - Zero Hour\AudioEnglishZH.big,Data\Audio\Sounds\English\addmwo1d.wav,addmwo1d.wav,addmwo1d,.wav,259506,4007916,Amb Desert Market Walla Women Loop - 04,INIZH.big::Data\INI\SoundEffects.ini | ZH_Generals\INI.big::Data\INI\SoundEffects.ini | ZH_Generals\SoundEffects.ini,Shared,Ambient Audio,Amb Desert Market Walla Women Loop,04,No single faction supported,True,.wav->.mp3,C:\Users\Jeff\My Drive\Games\Generals\Big Extraction\AudioEnglishZH.big\_primitive media\Data\Audio\Sounds\English\addmwo1d.wav,C:\Users\Jeff\My Drive\Games\Generals\Big Extraction\AudioEnglishZH.big\Data\Audio\Sounds\English\Shared - Ambient Audio - Amb Desert Market Walla Women Loop - 04 - addmwo1d.mp3,C:\Users\Jeff\My Drive\Games\Generals\Big Extraction\AudioEnglishZH.big\Data\Audio\Sounds\English\Shared - Ambient Audio - Amb Desert Market Walla Women Loop - 04 - addmwo1d.mp3,English-language military unit voice line. English-language military unit voice line,0.8106,False,planned,
ca1b8bc02adf021c,big,AudioEnglishZH.big,C:\Program Files (x86)\Steam\steamapps\common\Command & Conquer Generals - Zero Hour\AudioEnglishZH.big,Data\Audio\Sounds\English\addmwo1e.wav,addmwo1e.wav,addmwo1e,.wav,92838,4267424,Amb Desert Market Walla Women Loop - 05,INIZH.big::Data\INI\SoundEffects.ini | ZH_Generals\INI.big::Data\INI\SoundEffects.ini | ZH_Generals\SoundEffects.ini,Shared,Ambient Audio,Amb Desert Market Walla Women Loop,05,No single faction supported,True,.wav->.mp3,C:\Users\Jeff\My Drive\Games\Generals\Big Extraction\AudioEnglishZH.big\_primitive media\Data\Audio\Sounds\English\addmwo1e.wav,C:\Users\Jeff\My Drive\Games\Generals\Big Extraction\AudioEnglishZH.big\Data\Audio\Sounds\English\Shared - Ambient Audio - Amb Desert Market Walla Women Loop - 05 - addmwo1e.mp3,C:\Users\Jeff\My Drive\Games\Generals\Big Extraction\AudioEnglishZH.big\Data\Audio\Sounds\English\Shared - Ambient Audio - Amb Desert Market Walla Women Loop - 05 - addmwo1e.mp3,English-language military unit voice line,0.7593,False,planned,
a41812fd625fb8cd,big,AudioEnglishZH.big,C:\Program Files (x86)\Steam\steamapps\common\Command & Conquer Generals - Zero Hour\AudioEnglishZH.big,Data\Audio\Sounds\English\addmwo1f.wav,addmwo1f.wav,addmwo1f,.wav,240486,4360264,Amb Desert Market Walla Women Loop - 06,INIZH.big::Data\INI\SoundEffects.ini | ZH_Generals\INI.big::Data\INI\SoundEffects.ini | ZH_Generals\SoundEffects.ini,Shared,Ambient Audio,Amb Desert Market Walla Women Loop,06,No single faction supported,True,.wav->.mp3,C:\Users\Jeff\My Drive\Games\Generals\Big Extraction\AudioEnglishZH.big\_primitive media\Data\Audio\Sounds\English\addmwo1f.wav,C:\Users\Jeff\My Drive\Games\Generals\Big Extraction\AudioEnglishZH.big\Data\Audio\Sounds\English\Shared - Ambient Audio - Amb Desert Market Walla Women Loop - 06 - addmwo1f.mp3,C:\Users\Jeff\My Drive\Games\Generals\Big Extraction\AudioEnglishZH.big\Data\Audio\Sounds\English\Shared - Ambient Audio - Amb Desert Market Walla Women Loop - 06 - addmwo1f.mp3,English-language military unit voice line,0.7868,False,planned,
586a02a16fc4ce6c,big,AudioEnglishZH.big,C:\Program Files (x86)\Steam\steamapps\common\Command & Conquer Generals - Zero Hour\AudioEnglishZH.big,Data\Audio\Sounds\English\addmwo1g.wav,addmwo1g.wav,addmwo1g,.wav,142990,4600752,Amb Desert Market Walla Women Loop - 07,INIZH.big::Data\INI\SoundEffects.ini | ZH_Generals\INI.big::Data\INI\SoundEffects.ini | ZH_Generals\SoundEffects.ini,Shared,Ambient Audio,Amb Desert Market Walla Women Loop,07,No single faction supported,True,.wav->.mp3,C:\Users\Jeff\My Drive\Games\Generals\Big Extraction\AudioEnglishZH.big\_primitive media\Data\Audio\Sounds\English\addmwo1g.wav,C:\Users\Jeff\My Drive\Games\Generals\Big Extraction\AudioEnglishZH.big\Data\Audio\Sounds\English\Shared - Ambient Audio - Amb Desert Market Walla Women Loop - 07 - addmwo1g.mp3,C:\Users\Jeff\My Drive\Games\Generals\Big Extraction\AudioEnglishZH.big\Data\Audio\Sounds\English\Shared - Ambient Audio - Amb Desert Market Walla Women Loop - 07 - addmwo1g.mp3,English-language military unit voice line,0.982,False,planned,
e75b8ab9980c4c28,big,AudioEnglishZH.big,C:\Program Files (x86)\Steam\steamapps\common\Command & Conquer Generals - Zero Hour\AudioEnglishZH.big,Data\Audio\Sounds\English\addmwo1h.wav,addmwo1h.wav,addmwo1h,.wav,135324,4743744,Amb Desert Market Walla Women Loop - 08,INIZH.big::Data\INI\SoundEffects.ini | ZH_Generals\INI.big::Data\INI\SoundEffects.ini | ZH_Generals\SoundEffects.ini,Shared,Ambient Audio,Amb Desert Market Walla Women Loop,08,No single faction supported,True,.wav->.mp3,C:\Users\Jeff\My Drive\Games\Generals\Big Extraction\AudioEnglishZH.big\_primitive media\Data\Audio\Sounds\English\addmwo1h.wav,C:\Users\Jeff\My Drive\Games\Generals\Big Extraction\AudioEnglishZH.big\Data\Audio\Sounds\English\Shared - Ambient Audio - Amb Desert Market Walla Women Loop - 08 - addmwo1h.mp3,C:\Users\Jeff\My Drive\Games\Generals\Big Extraction\AudioEnglishZH.big\Data\Audio\Sounds\English\Shared - Ambient Audio - Amb Desert Market Walla Women Loop - 08 - I'm not sure if I can pass it - addmwo1h.mp3,I'm not sure if I can pass it,0.828,True,transcribed,
229d16ae7298595c,big,AudioEnglishZH.big,C:\Program Files (x86)\Steam\steamapps\common\Command & Conquer Generals - Zero Hour\AudioEnglishZH.big,Data\Audio\Sounds\English\addmwo1i.wav,addmwo1i.wav,addmwo1i,.wav,205830,4879068,Amb Desert Market Walla Women Loop - 09,INIZH.big::Data\INI\SoundEffects.ini | ZH_Generals\INI.big::Data\INI\SoundEffects.ini | ZH_Generals\SoundEffects.ini,Shared,Ambient Audio,Amb Desert Market Walla Women Loop,09,No single faction supported,True,.wav->.mp3,C:\Users\Jeff\My Drive\Games\Generals\Big Extraction\AudioEnglishZH.big\_primitive media\Data\Audio\Sounds\English\addmwo1i.wav,C:\Users\Jeff\My Drive\Games\Generals\Big Extraction\AudioEnglishZH.big\Data\Audio\Sounds\English\Shared - Ambient Audio - Amb Desert Market Walla Women Loop - 09 - addmwo1i.mp3,C:\Users\Jeff\My Drive\Games\Generals\Big Extraction\AudioEnglishZH.big\Data\Audio\Sounds\English\Shared - Ambient Audio - Amb Desert Market Walla Women Loop - 09 - The best of the people - addmwo1i.mp3,The best of the people,0.8109,True,transcribed,
26fbe282a281c3ee,big,AudioEnglishZH.big,C:\Program Files (x86)\Steam\steamapps\common\Command & Conquer Generals - Zero Hour\AudioEnglishZH.big,Data\Audio\Sounds\English\addowl1a.wav,addowl1a.wav,addowl1a,.wav,103050,5084900,Docks Walla Loop - 01,INIZH.big::Data\INI\SoundEffects.ini | ZH_Generals\INI.big::Data\INI\SoundEffects.ini | ZH_Generals\SoundEffects.ini,Shared,Sound Effect,Docks Walla Loop,01,No single faction supported,True,.wav->.mp3,C:\Users\Jeff\My Drive\Games\Generals\Big Extraction\AudioEnglishZH.big\_primitive media\Data\Audio\Sounds\English\addowl1a.wav,C:\Users\Jeff\My Drive\Games\Generals\Big Extraction\AudioEnglishZH.big\Data\Audio\Sounds\English\Shared - Sound Effect - Docks Walla Loop - 01 - addowl1a.mp3,C:\Users\Jeff\My Drive\Games\Generals\Big Extraction\AudioEnglishZH.big\Data\Audio\Sounds\English\Shared - Sound Effect - Docks Walla Loop - 01 - addowl1a.mp3,Thank you,0.6046,False,planned,
37a31333022d20b7,big,AudioEnglishZH.big,C:\Program Files (x86)\Steam\steamapps\common\Command & Conquer Generals - Zero Hour\AudioEnglishZH.big,Data\Audio\Sounds\English\addowl1b.wav,addowl1b.wav,addowl1b,.wav,44310,5187952,Docks Walla Loop - 02,INIZH.big::Data\INI\SoundEffects.ini | ZH_Generals\INI.big::Data\INI\SoundEffects.ini | ZH_Generals\SoundEffects.ini,Shared,Sound Effect,Docks Walla Loop,02,No single faction supported,True,.wav->.mp3,C:\Users\Jeff\My Drive\Games\Generals\Big Extraction\AudioEnglishZH.big\_primitive media\Data\Audio\Sounds\English\addowl1b.wav,C:\Users\Jeff\My Drive\Games\Generals\Big Extraction\AudioEnglishZH.big\Data\Audio\Sounds\English\Shared - Sound Effect - Docks Walla Loop - 02 - addowl1b.mp3,C:\Users\Jeff\My Drive\Games\Generals\Big Extraction\AudioEnglishZH.big\Data\Audio\Sounds\English\Shared - Sound Effect - Docks Walla Loop - 02 - addowl1b.mp3,Russian-language military unit voice line,0.75,False,planned,
2858c5dabe7c797b,big,AudioEnglishZH.big,C:\Program Files (x86)\Steam\steamapps\common\Command & Conquer Generals - Zero Hour\AudioEnglishZH.big,Data\Audio\Sounds\English\addowl1c.wav,addowl1c.wav,addowl1c,.wav,29432,5232264,Docks Walla Loop - 03,INIZH.big::Data\INI\SoundEffects.ini | ZH_Generals\INI.big::Data\INI\SoundEffects.ini | ZH_Generals\SoundEffects.ini,Shared,Sound Effect,Docks Walla Loop,03,No single faction supported,True,.wav->.mp3,C:\Users\Jeff\My Drive\Games\Generals\Big Extraction\AudioEnglishZH.big\_primitive media\Data\Audio\Sounds\English\addowl1c.wav,C:\Users\Jeff\My Drive\Games\Generals\Big Extraction\AudioEnglishZH.big\Data\Audio\Sounds\English\Shared - Sound Effect - Docks Walla Loop - 03 - addowl1c.mp3,C:\Users\Jeff\My Drive\Games\Generals\Big Extraction\AudioEnglishZH.big\Data\Audio\Sounds\English\Shared - Sound Effect - Docks Walla Loop - 03 - addowl1c.mp3,I'm out of bed,0.4979,False,planned,
a71363fe2248a093,big,AudioEnglishZH.big,C:\Program Files (x86)\Steam\steamapps\common\Command & Conquer Generals - Zero Hour\AudioEnglishZH.big,Data\Audio\Sounds\English\addowl1d.wav,addowl1d.wav,addowl1d,.wav,80452,5261696,Docks Walla Loop - 04,INIZH.big::Data\INI\SoundEffects.ini | ZH_Generals\INI.big::Data\INI\SoundEffects.ini | ZH_Generals\SoundEffects.ini,Shared,Sound Effect,Docks Walla Loop,04,No single faction supported,True,.wav->.mp3,C:\Users\Jeff\My Drive\Games\Generals\Big Extraction\AudioEnglishZH.big\_primitive media\Data\Audio\Sounds\English\addowl1d.wav,C:\Users\Jeff\My Drive\Games\Generals\Big Extraction\AudioEnglishZH.big\Data\Audio\Sounds\English\Shared - Sound Effect - Docks Walla Loop - 04 - addowl1d.mp3,"C:\Users\Jeff\My Drive\Games\Generals\Big Extraction\AudioEnglishZH.big\Data\Audio\Sounds\English\Shared - Sound Effect - Docks Walla Loop - 04 - Oh, I have a lot of time - addowl1d.mp3","Oh, I have a lot of time",0.8796,True,transcribed,
6dc03182312c0176,big,AudioEnglishZH.big,C:\Program Files (x86)\Steam\steamapps\common\Command & Conquer Generals - Zero Hour\AudioEnglishZH.big,Data\Audio\Sounds\English\addowl1e.wav,addowl1e.wav,addowl1e,.wav,127580,5342148,Docks Walla Loop - 05,INIZH.big::Data\INI\SoundEffects.ini | ZH_Generals\INI.big::Data\INI\SoundEffects.ini | ZH_Generals\SoundEffects.ini,Shared,Sound Effect,Docks Walla Loop,05,No single faction supported,True,.wav->.mp3,C:\Users\Jeff\My Drive\Games\Generals\Big Extraction\AudioEnglishZH.big\_primitive media\Data\Audio\Sounds\English\addowl1e.wav,C:\Users\Jeff\My Drive\Games\Generals\Big Extraction\AudioEnglishZH.big\Data\Audio\Sounds\English\Shared - Sound Effect - Docks Walla Loop - 05 - addowl1e.mp3,C:\Users\Jeff\My Drive\Games\Generals\Big Extraction\AudioEnglishZH.big\Data\Audio\Sounds\English\Shared - Sound Effect - Docks Walla Loop - 05 - Mission. Mission - addowl1e.mp3,Mission. Mission,0.7681,True,transcribed,
d5f9e27f38a1317e,big,AudioEnglishZH.big,C:\Program Files (x86)\Steam\steamapps\common\Command & Conquer Generals - Zero Hour\AudioEnglishZH.big,Data\Audio\Sounds\English\addowl1f.wav,addowl1f.wav,addowl1f,.wav,276682,5469728,Docks Walla Loop - 06,INIZH.big::Data\INI\SoundEffects.ini | ZH_Generals\INI.big::Data\INI\SoundEffects.ini | ZH_Generals\SoundEffects.ini,Shared,Sound Effect,Docks Walla Loop,06,No single faction supported,True,.wav->.mp3,C:\Users\Jeff\My Drive\Games\Generals\Big Extraction\AudioEnglishZH.big\_primitive media\Data\Audio\Sounds\English\addowl1f.wav,C:\Users\Jeff\My Drive\Games\Generals\Big Extraction\AudioEnglishZH.big\Data\Audio\Sounds\English\Shared - Sound Effect - Docks Walla Loop - 06 - addowl1f.mp3,C:\Users\Jeff\My Drive\Games\Generals\Big Extraction\AudioEnglishZH.big\Data\Audio\Sounds\English\Shared - Sound Effect - Docks Walla Loop - 06 - addowl1f.mp3,English-language military unit voice line,0.739,False,planned,
d5a609f118330805,big,AudioEnglishZH.big,C:\Program Files (x86)\Steam\steamapps\common\Command & Conquer Generals - Zero Hour\AudioEnglishZH.big,Data\Audio\Sounds\English\addvki1a.wav,addvki1a.wav,addvki1a,.wav,81902,5746412,"Amb Desert Village Kids - 01, Playground Ambience - 01",INIZH.big::Data\INI\SoundEffects.ini | ZH_Generals\INI.big::Data\INI\SoundEffects.ini | ZH_Generals\SoundEffects.ini,Shared,Ambient Audio,Amb Desert Village Kids,01,No single faction supported,True,.wav->.mp3,C:\Users\Jeff\My Drive\Games\Generals\Big Extraction\AudioEnglishZH.big\_primitive media\Data\Audio\Sounds\English\addvki1a.wav,C:\Users\Jeff\My Drive\Games\Generals\Big Extraction\AudioEnglishZH.big\Data\Audio\Sounds\English\Shared - Ambient Audio - Amb Desert Village Kids - 01 - addvki1a.mp3,"C:\Users\Jeff\My Drive\Games\Generals\Big Extraction\AudioEnglishZH.big\Data\Audio\Sounds\English\Shared - Ambient Audio - Amb Desert Village Kids - 01 - Jack, see you, Jack - addvki1a.mp3","Jack, see you, Jack",0.7545,True,transcribed,
1ee11300eeec154b,big,AudioEnglishZH.big,C:\Program Files (x86)\Steam\steamapps\common\Command & Conquer Generals - Zero Hour\AudioEnglishZH.big,Data\Audio\Sounds\English\addvki1b.wav,addvki1b.wav,addvki1b,.wav,50446,5828316,"Amb Desert Village Kids - 02, Playground Ambience - 02",INIZH.big::Data\INI\SoundEffects.ini | ZH_Generals\INI.big::Data\INI\SoundEffects.ini | ZH_Generals\SoundEffects.ini,Shared,Ambient Audio,Amb Desert Village Kids,02,No single faction supported,True,.wav->.mp3,C:\Users\Jeff\My Drive\Games\Generals\Big Extraction\AudioEnglishZH.big\_primitive media\Data\Audio\Sounds\English\addvki1b.wav,C:\Users\Jeff\My Drive\Games\Generals\Big Extraction\AudioEnglishZH.big\Data\Audio\Sounds\English\Shared - Ambient Audio - Amb Desert Village Kids - 02 - addvki1b.mp3,C:\Users\Jeff\My Drive\Games\Generals\Big Extraction\AudioEnglishZH.big\Data\Audio\Sounds\English\Shared - Ambient Audio - Amb Desert Village Kids - 02 - addvki1b.mp3,English-language military unit voice line,0.8232,False,planned,
c2adaf8c7bf2f339,big,AudioEnglishZH.big,C:\Program Files (x86)\Steam\steamapps\common\Command & Conquer Generals - Zero Hour\AudioEnglishZH.big,Data\Audio\Sounds\English\addvki1c.wav,addvki1c.wav,addvki1c,.wav,145736,5878764,"Amb Desert Village Kids - 03, Playground Ambience - 03",INIZH.big::Data\INI\SoundEffects.ini | ZH_Generals\INI.big::Data\INI\SoundEffects.ini | ZH_Generals\SoundEffects.ini,Shared,Ambient Audio,Amb Desert Village Kids,03,No single faction supported,True,.wav->.mp3,C:\Users\Jeff\My Drive\Games\Generals\Big Extraction\AudioEnglishZH.big\_primitive media\Data\Audio\Sounds\English\addvki1c.wav,C:\Users\Jeff\My Drive\Games\Generals\Big Extraction\AudioEnglishZH.big\Data\Audio\Sounds\English\Shared - Ambient Audio - Amb Desert Village Kids - 03 - addvki1c.mp3,C:\Users\Jeff\My Drive\Games\Generals\Big Extraction\AudioEnglishZH.big\Data\Audio\Sounds\English\Shared - Ambient Audio - Amb Desert Village Kids - 03 - addvki1c.mp3,English-language military unit voice line,0.8354,False,planned,
a55a05a2d65647ce,big,AudioEnglishZH.big,C:\Program Files (x86)\Steam\steamapps\common\Command & Conquer Generals - Zero Hour\AudioEnglishZH.big,Data\Audio\Sounds\English\addvki1d.wav,addvki1d.wav,addvki1d,.wav,101014,6024500,"Amb Desert Village Kids - 04, Playground Ambience - 04",INIZH.big::Data\INI\SoundEffects.ini | ZH_Generals\INI.big::Data\INI\SoundEffects.ini | ZH_Generals\SoundEffects.ini,Shared,Ambient Audio,Amb Desert Village Kids,04,No single faction supported,True,.wav->.mp3,C:\Users\Jeff\My Drive\Games\Generals\Big Extraction\AudioEnglishZH.big\_primitive media\Data\Audio\Sounds\English\addvki1d.wav,C:\Users\Jeff\My Drive\Games\Generals\Big Extraction\AudioEnglishZH.big\Data\Audio\Sounds\English\Shared - Ambient Audio - Amb Desert Village Kids - 04 - addvki1d.mp3,C:\Users\Jeff\My Drive\Games\Generals\Big Extraction\AudioEnglishZH.big\Data\Audio\Sounds\English\Shared - Ambient Audio - Amb Desert Village Kids - 04 - Get it together - addvki1d.mp3,Get it together,0.8852,True,transcribed,
eb0ec043f9f14371,big,AudioEnglishZH.big,C:\Program Files (x86)\Steam\steamapps\common\Command & Conquer Generals - Zero Hour\AudioEnglishZH.big,Data\Audio\Sounds\English\addvki2a.wav,addvki2a.wav,addvki2a,.wav,97106,6125516,Amb Desert Village Kids 2 - 01,INIZH.big::Data\INI\SoundEffects.ini | ZH_Generals\INI.big::Data\INI\SoundEffects.ini | ZH_Generals\SoundEffects.ini,Shared,Ambient Audio,Amb Desert Village Kids 2,01,No single faction supported,True,.wav->.mp3,C:\Users\Jeff\My Drive\Games\Generals\Big Extraction\AudioEnglishZH.big\_primitive media\Data\Audio\Sounds\English\addvki2a.wav,C:\Users\Jeff\My Drive\Games\Generals\Big Extraction\AudioEnglishZH.big\Data\Audio\Sounds\English\Shared - Ambient Audio - Amb Desert Village Kids 2 - 01 - addvki2a.mp3,C:\Users\Jeff\My Drive\Games\Generals\Big Extraction\AudioEnglishZH.big\Data\Audio\Sounds\English\Shared - Ambient Audio - Amb Desert Village Kids 2 - 01 - addvki2a.mp3,English-language military unit voice line. English-language military unit voice line,0.8288,False,planned,
394a3053012fa304,big,AudioEnglishZH.big,C:\Program Files (x86)\Steam\steamapps\common\Command & Conquer Generals - Zero Hour\AudioEnglishZH.big,Data\Audio\Sounds\English\addvki2b.wav,addvki2b.wav,addvki2b,.wav,80092,6222624,Amb Desert Village Kids 2 - 02,INIZH.big::Data\INI\SoundEffects.ini | ZH_Generals\INI.big::Data\INI\SoundEffects.ini | ZH_Generals\SoundEffects.ini,Shared,Ambient Audio,Amb Desert Village Kids 2,02,No single faction supported,True,.wav->.mp3,C:\Users\Jeff\My Drive\Games\Generals\Big Extraction\AudioEnglishZH.big\_primitive media\Data\Audio\Sounds\English\addvki2b.wav,C:\Users\Jeff\My Drive\Games\Generals\Big Extraction\AudioEnglishZH.big\Data\Audio\Sounds\English\Shared - Ambient Audio - Amb Desert Village Kids 2 - 02 - addvki2b.mp3,C:\Users\Jeff\My Drive\Games\Generals\Big Extraction\AudioEnglishZH.big\Data\Audio\Sounds\English\Shared - Ambient Audio - Amb Desert Village Kids 2 - 02 - addvki2b.mp3,English-language military unit voice line,0.8101,False,planned,
e8aa7606846d1536,big,AudioEnglishZH.big,C:\Program Files (x86)\Steam\steamapps\common\Command & Conquer Generals - Zero Hour\AudioEnglishZH.big,Data\Audio\Sounds\English\addvki2c.wav,addvki2c.wav,addvki2c,.wav,86328,6302716,Amb Desert Village Kids 2 - 03,INIZH.big::Data\INI\SoundEffects.ini | ZH_Generals\INI.big::Data\INI\SoundEffects.ini | ZH_Generals\SoundEffects.ini,Shared,Ambient Audio,Amb Desert Village Kids 2,03,No single faction supported,True,.wav->.mp3,C:\Users\Jeff\My Drive\Games\Generals\Big Extraction\AudioEnglishZH.big\_primitive media\Data\Audio\Sounds\English\addvki2c.wav,C:\Users\Jeff\My Drive\Games\Generals\Big Extraction\AudioEnglishZH.big\Data\Audio\Sounds\English\Shared - Ambient Audio - Amb Desert Village Kids 2 - 03 - addvki2c.mp3,C:\Users\Jeff\My Drive\Games\Generals\Big Extraction\AudioEnglishZH.big\Data\Audio\Sounds\English\Shared - Ambient Audio - Amb Desert Village Kids 2 - 03 - addvki2c.mp3,English-language military unit voice line,0.7821,False,planned,
32edae6ad16bcd12,big,AudioEnglishZH.big,C:\Program Files (x86)\Steam\steamapps\common\Command & Conquer Generals - Zero Hour\AudioEnglishZH.big,Data\Audio\Sounds\English\addvma1a.wav,addvma1a.wav,addvma1a,.wav,114730,6389044,Amb Desert Village Day Men Loop - 01,INIZH.big::Data\INI\SoundEffects.ini | ZH_Generals\INI.big::Data\INI\SoundEffects.ini | ZH_Generals\SoundEffects.ini,Shared,Ambient Audio,Amb Desert Village Day Men Loop,01,No single faction supported,True,.wav->.mp3,C:\Users\Jeff\My Drive\Games\Generals\Big Extraction\AudioEnglishZH.big\_primitive media\Data\Audio\Sounds\English\addvma1a.wav,C:\Users\Jeff\My Drive\Games\Generals\Big Extraction\AudioEnglishZH.big\Data\Audio\Sounds\English\Shared - Ambient Audio - Amb Desert Village Day Men Loop - 01 - addvma1a.mp3,C:\Users\Jeff\My Drive\Games\Generals\Big Extraction\AudioEnglishZH.big\Data\Audio\Sounds\English\Shared - Ambient Audio - Amb Desert Village Day Men Loop - 01 - addvma1a.mp3,Who is this with the camera,0.5051,False,planned,
