label,value_index,text,extra
CONTROLBAR:ToolTipChinaBuildGattlingTank,1,"Strong vs. infantry, aircraft 
 Weak vs. tanks",
CONTROLBAR:ToolTipGLABuildRebel,1,"Strong vs. infantry 
 Weak vs. tanks, light vehicles",
CONTROLBAR:ToolTipChinaBuildRedguard,1,"Horde bonus 
 
Strong vs. infantry 
 Weak vs. light vehicles",
CONTROLBAR:ToolTipChinaBuildHacker,1,"Can disable enemy buildings with a computer virus or can hack into the internet to steal money. 
 
 Strong vs. buildings 
 Weak vs. infantry, vehicles",
CONTROLBAR:ToolTipUSABUildChinook,1,Transport helicopter. Collects supplies. Works with Rangers to perform Combat Drop attack,
CONTROLBAR:ToolTipChinaBuildSupplyTruck,1,Gathers supplies,
CONTROLBAR:ToolTipUSABuildPaladin,1,"Uses a laser to destroy missiles and enemy infantry. 
 
 Strong vs. tanks, buildings, missile-armed enemies 
 Weak vs. aircraft",
CONTROLBAR:ToolTipUSABuildRaptor,1,"Can engage ground or air targets. 
 
 Strong vs. aircraft, tanks, light vehicles 
 Weak vs. missile-armed infantry, anti-air defenses",
CONTROLBAR:ToolTipUSABuildAurora,1,"Super-sonic attack makes Aurora immune to enemy fire. After super-sonic attack, Aurora speed is reduced to 50%. 
 
 Strong vs. buildings 
 Weak vs. fighters, anti-air units",
CONTROLBAR:ToolTipUSABuildStealthFighter,1,"Stealthed while moving. 
 
 Strong vs. enemy base defenses 
 Weak vs. enemy fighters",
CONTROLBAR:ToolTipUSABuildComanche,1,"Fires missiles and cannon. Re-arms in the air. 
 
 Strong vs. tanks, light vehicles, infantry 
 Weak vs. missile-armed infantry, anti-air defenses",
CONTROLBAR:ToolTipUSABuildMissileDefender,1,"Use special laser-guided attack to rapid-fire missiles. 
 
 Strong vs. tanks, aircraft 
 Weak vs. infantry",
CONTROLBAR:ToolTipUSABuildPathFinder,1,"Camouflaged while not moving or shooting. Spots hidden enemies. 
 
 Strong vs. infantry 
 Weak vs. light vehicles, scouts",
CONTROLBAR:ToolTipUSABuildColonelBurton,1,"Camouflaged. Reveals himself when he shoots or plants a bomb. 
 
 Build Limit: 1 
 Strong vs. Infantry 
 Weak vs. Scouts",
CONTROLBAR:ToolTipUSABuildTomahawk,1,"Strong vs. base defenses 
 Weak vs. tanks, aircraft, light vehicles",
CONTROLBAR:ToolTipUSABuildHumvee,1,"Transport. Infantry inside can use fire-ports to engage the enemy. 
 
 Strong vs. infantry 
 Weak vs. tanks",
CONTROLBAR:ToolTipUSABuildMedic,1,Heals soldiers. Cleans up radiation and toxins,
CONTROLBAR:ToolTipUSABuildScoutDrone,1,Extends sight range and reveals hidden enemies,
CONTROLBAR:ToolTipUSABuildBattleDrone,1,"Fires a small machine gun and repairs its parent vehicle. 
 
 Strong vs. infantry 
 Weak vs. missile armed infantry",
CONTROLBAR:ToolTipChinaBuildMIG,1,"Creates a fire-storm in large groups. 
 
 Strong vs. tanks, light vehicles 
 Weak vs. missile armed infantry, anti-air defenses",
CONTROLBAR:ToolTipChinaBuildBlackLotus,1,"Captures enemy buildings, steals cash from enemy supply centers and disables enemy vehicles. Camouflaged unless using an ability. 
 
 Strong vs. buildings, vehicles 
 Weak vs. scout units",
CONTROLBAR:ToolTipChinaBuildTankHunter,1,"Special TNT attack. 
 Horde bonus 
 
 Strong vs. tanks 
 Weak vs. infantry",
CONTROLBAR:ToolTipChinaBuildInfernoCannon,1,"Creates a fire-storm in large groups. 
 
 Strong vs. base defenses, infantry 
 Weak vs. tanks, aircraft",
CONTROLBAR:ToolTipChinaBuildNukeLauncher,1,"Strong vs. buildings, infantry 
 Weak vs. tanks, aircraft",
CONTROLBAR:ToolTipChinaBuildTroopCrawler,1,"Transport. Comes with 8 Red Guard. Detects stealth units. 
 
 Strong vs. infantry, buildings 
 Weak vs. tanks, aircraft",
CONTROLBAR:ToolTipChinaBuildDragonTank,1,"Can burn soldiers out of buildings. Can create a wall of flame. 
 
 Strong vs. infantry, buildings 
 Weak vs. tanks, aircraft",
CONTROLBAR:ToolTipGLABuildTerrorist,1,"Suicide soldier. 
 
 Strong vs. tanks, buildings 
 Weak vs. infantry, light vehicles",
CONTROLBAR:ToolTipGLABuildRPGTrooper,1,"Strong vs. tanks 
 Weak vs. infantry",
CONTROLBAR:ToolTipGLABuildAngryMob,1,"Strong vs. infantry, vehicles 
 Weak vs. flame, toxins, flash-bang grenades",
CONTROLBAR:ToolTipGLABuildHijacker,1,"Can capture any enemy vehicle. Camouflaged while stationary. 
 
 Strong vs. tanks, vehicles 
 Weak vs. infantry, scouts",
CONTROLBAR:ToolTipGLABuildJarmenKell,1,"Is camouflaged. Can hide inside civilian buildings to snipe at enemy soldiers. Can kill the crew of enemy vehicles making them vulnerable to capture. 
 
 Strong vs. infantry, vehicles 
 Weak vs. Scouts",
CONTROLBAR:ToolTipGLABuildToxinTruck,1,"Clears buildings of enemy soldiers. Contaminates terrain. 
 
 Strong vs. infantry 
 Weak vs. tanks, aircraft, base defenses",
CONTROLBAR:ToolTipChinaBuildBattlemaster,1,"Horde bonus 
 
 Strong vs. tanks, buildings 
 Weak vs. infantry, aircraft",
CONTROLBAR:ToolTipGLABuildMarauder,1,"Can upgrade weapon with scavenged parts from enemy kills. 
 
 Strong vs. buildings, light vehicles 
 Weak vs. rocket soldiers, aircraft",
CONTROLBAR:ToolTipGLABuildTechnical,1,"Can upgrade weapon with scavenged parts from enemy kills. 
 
 Strong vs. infantry 
 Weak vs. tanks, aircraft",
CONTROLBAR:ToolTipGLABuildQuadCannon,1,"Can upgrade weapon with scavenged parts from enemy kills. 
 
 Strong vs. infantry, aircraft 
 Weak vs. tanks",
CONTROLBAR:ToolTipGLABuildBombTruck,1,"Can disguise to look like any vehicle, friend or foe. 
 
 Strong vs. infantry, buildings 
 Weak vs. Scouts",
CONTROLBAR:ToolTipGLABuildSCUDLauncher,1,"Can be equipped with either an explosive or biological warhead. 
 
 Strong vs. buildings, infantry 
 Weak vs. tanks, aircraft",
CONTROLBAR:ToolTipUSABuildCrusader,1,"Strong vs. vehicles, buildings 
 Weak vs. aircraft, missile armed infantry",
CONTROLBAR:ToolTipUSASciencePaladin,1,"Paladins can shoot down enemy missiles with an advanced defensive laser system. 
 
 Build at: War Factory",
CONTROLBAR:ToolTipUSASciencePathFinder,1,"Pathfinders are elite camouflaged snipers. 
 
 Build at: Barracks",
CONTROLBAR:ToolTipUSAScienceStealthFighter,1,"Stealthed while moving. 
 
 Build at: Air Field",
CONTROLBAR:ToolTipUSAScienceSpyDrone,1,"Spy Drones are camouflaged against enemy sight and radar and reveal enemy positions. 
 
 Deploy from: Command Center",
CONTROLBAR:ToolTipUSAScienceParaDrop,1,"Drop Rangers from the air. 
 
 Rank 1: 5 Rangers 
 Rank 2: 10 Rangers 
 Rank 3: 20 Rangers 
 
 Deploy from: Command Center",
CONTROLBAR:ToolTipUSAScienceA10Strike,1,"A10 Thunderbolts destroy buildings, vehicles, and infantry. 
 
 Rank 1: 1 A10 Thunderbolt 
 Rank 2: 2 A10 Thunderbolts 
 Rank 3: 3 A10 Thunderbolts 
 
 Deploy from: Command Center",
CONTROLBAR:ToolTipUSAScienceDaisyCutter,1,"Fuel Air Bombs destroy buildings and enemy troop concentrations. 
 
 Deploy from: Command Center",
CONTROLBAR:ToolTipChinaScienceNukeCannon,1,"Nuke Cannons lob small tactical nukes great distances. 
 
 Build at: War Factory 
 Requires: Propaganda Center",
CONTROLBAR:ToolTipChinaScienceRedGuardTraining,1,All Red Guard will be built as veterans,
CONTROLBAR:ToolTipChinaScienceClusterMines,1,"Cluster Mines are deployed by air. 
 
 Deploy from: Command Center",
CONTROLBAR:ToolTipChinaScienceARtilleryTraining,1,Nuke Cannons and Inferno Cannons are built as veterans,
CONTROLBAR:ToolTipChinaScienceArtilleryBarrage,1,"Call off-map artillery to strike your target. 
 
 Rank 1: 12 Shells 
 Rank 2: 24 Shells 
 Rank 3: 36 Shells 
 
 Deploy from: Command Center",
CONTROLBAR:ToolTipChinaScienceEMPPulse,1,"Allows you to call in a heavy bomber to drop an EMP Pulse bomb. EMP Pulse disables enemy vehicles and buildings. 
 
 Deploy from: Command Center",
CONTROLBAR:ToolTipGLAScienceHijacker,1,"Hijackers are camouflaged and can steal enemy vehicles. 
 
 Build at: Barracks",
CONTROLBAR:ToolTipGLAScienceSCUDLauncher,1,"Fires a long-range rocket that can be equipped with explosives or deadly anthrax. 
 
 Build at: Arms Dealer",
CONTROLBAR:ToolTipGLaScienceMarauderTank,1,"Marauder tanks can scavenge enemy kills to upgrade their main gun. 
 
 Build at: Arms Dealer",
CONTROLBAR:ToolTipGLAScienceTechnicalTraining,1,All Technicals will be created as veterans,
CONTROLBAR:ToolTipGLAScienceRebelAmbush,1,"Allows you to create a surprise ambush of Rebels anywhere. 
 
 Rank 1: 4 Rebels 
 Rank 2: 8 Rebels 
 Rank 3: 16 Rebels 
 
 Deploy from: Command Center",
CONTROLBAR:ToolTipGLAScienceCashBounty,1,"Earn a cash bounty for every enemy unit or building you kill. 
 
 Rank 1: 5% enemy value 
 Rank 2: 10% enemy value 
 Rank 3: 20% enemy value",
CONTROLBAR:ToolTipGLAScienceAnthraxBomb,1,"Anthrax is deadly against enemy troop concentrations. 
 
 Deploy from: Command Center",
CONTROLBAR:ToolTipUSABuildSecurityFence,1,Build security fence that prevents vehicles from passing and alerts of any enemy infantry that pass through,
CONTROLBAR:ToolTipChinaBuildConcreteWall,1,Build concrete wall that prevents any ground unit from passing through,
CONTROLBAR:ToolTipGLABuildBurningBarricade,1,Build burning barricade the burns units that try to pass over it,
GUI:QuitToDesktop,1,QUIT TO DESKTOP,
GUI:QuitToDesktopConf,1,Are you sure you want to quit back to the Desktop?,
GUI:NewSaveGame,1,***** NEW GAME *****,
GUI:TimeAM,1,am,
GUI:TimePM,1,pm,
GUI:OverwriteSaveConfirmation,1,Overwrite existing file?,
GUI:LoadGameConfirmation,1,Current game data will be lost. Load saved game?,
GUI:Rank1Required,1,RANK REQUIRED - 1 Star General,
GUI:Rank3Required,1,RANK REQUIRED - 3 Star General,
GUI:Rank8Required,1,RANK REQUIRED - 5 Star General,
GUI:Experience,1,Experience,
GUI:RemainingSkillPoints,1,Points,
TOOLTIP:ExperienceToLevel,1,Experience to next level,
GUI:SaveAndLoad,1,SAVE/LOAD,
GUI:SaveTime,1,Time,
GUI:SaveDate,1,Date,
SCIENCE:Rank1,1,1 Star General,
SCIENCE:Rank2,1,2 Star General,
SCIENCE:Rank3,1,3 Star General,
SCIENCE:Rank4,1,4 Star General,
SCIENCE:Rank5,1,5 Star General,
SCIENCE:Rank6,1,Major General,
SCIENCE:Rank7,1,Lt. General,
SCIENCE:Rank8,1,General,
CONTROLBAR:StructureExit,1,Exit Structure,
CONTROLBAR:UpgradeChinaAircraftArmor,1,MiG &Armor,
CONTROLBAR:RangerMachineGun,1,&Machine Gun,
CONTROLBAR:RedguardMachineGun,1,&Machine Gun,
CONTROLBAR:RebelMachineGun,1,&Machine Gun,
CONTROLBAR:FlashBangGrenadeMode,1,&Flash-Bang Grenade,
CONTROLBAR:TranqDartsMode,1,&Tranq Darts Mode,
CONTROLBAR:StunBulletsMode,1,Take &Prisoner Mode,
UPGRADE:AircraftArmor,1,Aircraft Armor,
MAP:USA03Open,1,"Northern Kazakhstan. U.S. Forces in Full Retreat 
 Operation: Guardian Angel",
CONTROLBAR:TooltipChinaUpgradeAircraftArmor,1,+25% MiG health,
CONTROLBAR:ToolTipSwitchToRangerMachineGun,1,Switches to machine gun mode for all purpose attacking,
CONTROLBAR:ToolTipSwitchToRedguardMachineGun,1,Switches to machine gun mode for all purpose attacking,
CONTROLBAR:ToolTipSwitchToRebelMachineGun,1,Switches to machine gun mode for all purpose attacking,
CONTROLBAR:ToolTipSwitchToUSAFlashBang,1,Use Flash-Bang grenades,
CONTROLBAR:ToolTipSwitchToChinaStunBullets,1,Switches to firing stun bullets mode to capture enemy soldiers in the open,
CONTROLBAR:ToolTipSwitchToGLATranqDarts,1,Switches to tranq-dart weapon to capture enemy soldiers in the open,
GUI:ProductionQueueFull,1,The unit's production queue is full.,
GUI:ParkingPlacesFull,1,All parking places are occupied.,
GUI:UnitMaxedOut,1,You already have the maximum for this unit.,
CONTROLBAR:FireTomahawkAtPosition,1,&Tomahawk Bombardment,
CONTROLBAR:ToolTipFireTomahawkAtPosition,1,Fire tomahawks at a location,
GUI:SurrenderConfirmation,1,Are you sure you want to Surrender?,
GUI:GameOver,1,Game Over,
TOOLTIP:RefreshNat,1,Click after changing firewall setup or ISP,
GUI:Surrender,1,SURRENDER,
GUI:SuperweaponEmergencyRepair,1,Emergency Repair,
CONTROLBAR:FireNukeCannonAtPosition,1,Nuke &Bombardment,
CONTROLBAR:FireInfernoCannonAtPosition,1,Inferno &Bombardment,
CONTROLBAR:FireScudExplosiveAtPosition,1,Explosive &Bombardment,
CONTROLBAR:FireScudAnthraxAtPosition,1,Anthrax B&ombardment,
MAP:USA04Objective1Text,1,"MISSION OBJECTIVE: 
 Clear the beach of GLA forces",
MAP:USA04Objective2Text,1,"MISSION OBJECTIVE: 
 Destroy the Stinger Sites",
MAP:USA04Objective3Text,1,"MISSION OBJECTIVE: 
 Destroy the GLA Base",
CONTROLBAR:ToolTipFireNukeCannonAtPosition,1,Bombard a location with nuke cannon shells,
CONTROLBAR:ToolTipFireInfernoCannonAtPosition,1,Bombard a location with inferno cannon shells,
CONTROLBAR:ToolTipFireScudExplosiveAtPosition,1,Bombard a location with explosive warheads,
CONTROLBAR:ToolTipFireScudAnthraxAtPosition,1,Bombard specified location with anthrax warheads,
TOOLTIP:Brightness,1,Adjust the brightness of the game,
TOOLTIP:ScrollSpeed,1,Adjust map scroll speed,
TOOLTIP:SendDelay,1,For Firewall Users Only. (Please Consult the Manual),
GUI:GSFailedToHost,1,Could not host the game,
Buddy:SelectBuddyToChat,1,Select Buddy to chat,
GUI:CannotConnectToServservTitle,1,CANNOT CONNECT,
GUI:CannotConnectToServserv,1,Unable to establish a connection with Command and Conquer Generals servers. Please check your internet connection.,
MESSAGE:BattlePlanBombardmentInitiated,1,Bombardment strategy has been initiated.,
MESSAGE:BattlePlanHoldTheLineInitiated,1,Hold the Line strategy has been initiated.,
MESSAGE:BattlePlanSearchAndDestroyInitiated,1,Search and Destroy strategy has been initiated.,
OBJECT:TechOilRefinery,1,Oil Refinery -- Capture to reduce the cost of vehicles,
OBJECT:SupplyDock,1,Supply Dock,
GUI:InGameDiplomacy,1,Diplomacy,
GUI:MapPreview,1,Map Preview,
GUI:Error,1,Error,
Buddy:Disconnected,1,"You have been disconnected 
 from the buddy list.",
GUI:SandboxMode,1,Entering sandbox mode...,
GUI:BookmarkXSet,1,Bookmark #%d set.,
SCIENCE:EmergencyRepair1,1,Emergency Repair 1,
SCIENCE:EmergencyRepair2,1,Emergency Repair 2,
SCIENCE:EmergencyRepair3,1,Emergency Repair 3,
MAP:CHI05Open,1,"Balykchy, Kyrgyzstan 
 Scorched Earth",
CONTROLBAR:ToolTipScienceEmergencyRepair,1,"Repairs vehicles in an area. 
 
 Rank 1: Light Repair 
 Rank 2: Medium Repair 
 Rank 3: Serious Repair 
 
 Deploy from: Command Center",
GUI:MinSpecFailedTitle,1,WARNING,
GUI:MinSpecFailedMessage,1,Your system does not meet the minimum hardware requirements. You may experience slower than normal frame rates in your multiplayer games.,
TOOLTIP:AlreadyUpgradedDefault,1,This upgrade has already been purchased,
TOOLTIP:HasConflictingUpgradeDefault,1,Conflicting upgrade cannot be purchased,
GUI:NoGameSelected,1,Select a game to join first.,
GUI:CloseExpScreen,1,Done,
TOOLTIP:CloseExpScreen,1,Return to Game,
GUI:GPNoCommunicator,1,The Communicator is not available in the Multiplayer Playtest.,
GUI:GSKickedGameStarted,1,The game has started.,
GUI:GSKickedGameFull,1,The game is full.,
Network:PacketRouterTimeout,1,Packet Router Timeout,
GUI:EstablishingConnectionPaths,1,ESTABLISHING CONNECTION PATHS,
UPGRADE:RadarVanScan,1,Radar Van Scan,
MAP:CHI04Open,1,"Tanggula Mountains, China 
 Broken Alliances",
MAP:GLA04Open,1,"Astana City 
 Chinese-Occupied Capital of Kazakhstan",
MAP:USA07NewObjective2,1,"NEW MISSION OBJECTIVE: 
 Destroy the Chinese Command Center 
 and the Nuclear Missile Silo.",
MAP:USA07GotObjective1,1,"OBJECTIVE COMPLETED: 
 Destroy the GLA to the northeast.",
MAP:USA07GotObjective2,1,"OBJECTIVE COMPLETED: 
 Destroy the Chinese Command Center 
 and the Nuclear Missile Silo.",
GUI:Defaults,1,DEFAULTS,
TOOLTIP:OptionsAccept,1,Accept the changes made and exit the Options Menu,
TOOLTIP:OptionsCancel,1,Exit the Options Menu without making your changes,
TOOLTIP:OptionsDefaults,1,Reset the options to the default settings,
MESSAGE:StealthDiscovered,1,Enemy stealth unit discovered.,
MESSAGE:StealthNeutralized,1,Stealth ability neutralized.,
TOOLTIP:SortBuddies,1,Sort Buddies to the top of the game list,
CONTROLBAR:GeneralsExperienceMenu,1,Generals Experience Menu,
CONTROLBAR:GeneralsExperienceMenuDescription,1,Show the experience menu where you can spend experience points gained in battle for various General's Powers.,
CONTROLBAR:UpDown,1,Show/Hide Toggle,
CONTROLBAR:UpDownDescription,1,Toggles whether the control bar is shown or hidden.,
CONTROLBAR:DisarmMinesAtPosition,1,C&lear Mines,
CONTROLBAR:ToolTipDisarmMinesAtPosition,1,Clear mines and small explosives in the given area,
TOOLTIP:ScienceCostUnavailable,1,Cost: Unavailable,
GUI:OnlineIPAddresses,1,Online IP:,
GUI:GSDisconReason16,1,A profile with that nickname already exists.,
GUI:GSDisconReason17,1,That password is incorrect. Please try again,
GUI:GSDisconReason18,1,A profile with that nickname already exists.,
GUI:GSDisconReason19,1,Server error - cannot create account.,
Buddy:MessageDisconnected,1,"You have been disconnected 
 from the buddy list.",
GUI:PlayerHasBeenDefeated,1,%ls has been Defeated,
CONTROLBAR:UpgradeAmericaRangerCaptureBuilding,1,&Capture Building,
CONTROLBAR:UpgradeChinaRedguardCaptureBuilding,1,&Capture Building,
CONTROLBAR:UpgradeGLARebelCaptureBuilding,1,&Capture Building,
CONTROLBAR:DetonateBombTruck,1,Detonate Now!,
UPGRADE:RangerCaptureBuilding,1,Capture Building,
UPGRADE:RedguardCaptureBuilding,1,Capture Building,
UPGRADE:RebelCaptureBuilding,1,Capture Building,
CONTROLBAR:TooltipDetonateBombTruck,1,Orders the bomb truck to immediately detonate at his current location,
CONTROLBAR:ToolTipUSAUpgradeRangerCaptureBuilding,1,Enables Rangers to capture enemy and tech buildings,
CONTROLBAR:ToolTipChinaUpgradeRedGuardCaptureBuilding,1,Enables Red Guards to capture enemy and tech buildings,
CONTROLBAR:ToolTipGLAUpgradeRebelCaptureBuilding,1,Enables Rebels to capture enemy and tech buildings,
GUI:Loading,1,LOADING,
TOOLTIP:EmoteButton,1,Emote,
CONTROLBAR:Power,1,Power,
CONTROLBAR:PowerDescription,1,"Current Power: %d 
 Required Power: %d",
CONTROLBAR:Money,1,Money,
CONTROLBAR:MoneyDescription,1,This is the amount of money you have.,
MAP:TourneyArena,1,Tournament Desert,
UPGRADE:AmericaDroneARmor,1,Drone Armor,
UPGRADE:APRockets,1,Armor Piercing Rockets,
ThingTemplate:EuropeanTowerBridge01,1,Bridge,
ThingTemplate:BridgeTowerConcreteRight02,1,Bridge,
Team:0,1,None,
Team:1,1,1,
Team:2,1,2,
Team:3,1,3,
Team:4,1,4,
Team:AI,1,CPU,
GUI:RestartConfirmation,1,Are you sure you want to restart?,
GUI:ErrorStartingGame,1,ERROR STARTING GAME,
GUI:TooManyPlayers,1,This map only supports %d players.,
GUI:SandboxWarning,1,Clicking Start again will start a sandbox game.,
GUI:CantFindMap,1,Cannot find the map. Is it corrupted?,
GUI:EnterSaveDesc,1,Enter game description,
GUI:MissionSave,1,Mission Start - %s %d,
GUI:SaveReplay,1,SAVE REPLAY,
GUI:OverwriteReplayTitle,1,OVERWRITE REPLAY,
GUI:OverwriteReplay,1,Overwrite Replay?,
GUI:ConfirmDelete,1,Are you sure you want to delete this game?,
GUI:DeleteGame,1,DELETE,
GUI:GameSaveComplete,1,*** Game Saved ***,
CAMPAIGN:USA,1,USA,
CAMPAIGN:GLA,1,GLA,
CAMPAIGN:China,1,China,
GUI:Easy,1,Normal,
GUI:Hard,1,Brutal,
GUI:SelectDifficulty,1,SELECT DIFFICULTY,
GUI:NumPlayersOnline,1,Total players online: %d,
GUI:AllowableMaps,1,Allowable Maps,
GUI:QuickMatchTitle,1,QuickMatch,
LOAD:TRAINING_1,1,- GLA controls a Chemical Weapons Plant,
LOAD:TRAINING_2,1,- Destroy the Chemical Weapons Plant,
LOAD:TRAINING_3,1,- Eliminate the threat,
LOAD:USA01_1,1,- GLA has SCUD Storm,
LOAD:USA01_2,1,- They are based in Baghdad,
LOAD:USA01_3,1,- Eliminate this threat,
LOAD:USA02_1,1,- GLA leaders tracked to Yemen,
LOAD:USA02_2,1,- Comanches are searching for criminals,
LOAD:USA02_3,1,- Save the captured pilots,
LOAD:USA03_1,1,- USA forces are in full retreat,
LOAD:USA03_2,1,- GLA is in close pursuit,
LOAD:USA03_3,1,- Provide cover for retreating forces,
LOAD:USA04_1,1,- GLA training camp has been discovered,
LOAD:USA04_2,1,- Eliminate this threat,
LOAD:USA06_1,1,- Peace conference in Kabara City,
LOAD:USA06_2,1,- GLA cannot be trusted,
LOAD:USA06_3,1,- Be on alert,
LOAD:USA07_1,1,- A rogue Chinese General has joined with the GLA,
LOAD:USA07_2,1,- Enemy is relying on Tunnel Networks,
LOAD:USA07_3,1,- Attack must be launched immediately,
LOAD:USA08_1,1,- US forces have surrounded the GLA capital,
LOAD:USA08_2,1,- GLA has biological weapons,
LOAD:USA08_3,1,- Chinese have pledged their support to US,
LOAD:USA08_4,1,- GLA must be eliminated,
LOAD:China01_1,1,- China's might is on parade,
LOAD:China01_2,1,- Protect China's military display,
LOAD:China01_3,1,- Eliminate any threat in Beijing area,
LOAD:China02_1,1,- GLA cell has been discovered in Hong Kong,
LOAD:China02_2,1,- Terrorists are using convention center as base,
LOAD:China02_3,1,- Cell must be eradicated,
LOAD:China03_1,1,- GLA has infested the Three Gorges Dam area,
LOAD:China03_2,1,- Enemy reinforcements now threaten our forces,
LOAD:China03_3,1,- Drown the GLA with Chinese forces,
LOAD:China04_1,1,- GLA has constructed a Bio-Toxin factory,
LOAD:China04_2,1,- Locate factory with help of operative Black Lotus,
LOAD:China04_3,1,- Air strike will aid in its destruction,
LOAD:China05_1,1,- GLA has taken over Balykchy,
LOAD:China05_2,1,- US forces will provide air support,
LOAD:China05_3,1,- Call in Carpet Bombs and destroy the GLA,
LOAD:China06_1,1,- GLA has commandeered one of China's Railroads,
LOAD:China06_2,1,"- GLA is gathering in Bishkek, Aldastan",
LOAD:China06_3,1,- Use Black Lotus to destroy the train bridge,
LOAD:China07_1,1,- GLA Asian terrorist cell identified in Tajikistan,
LOAD:China07_2,1,- Authorized to utilize your nuclear arsenal,
LOAD:GLA01_1,1,- Many brothers have been lost,
LOAD:GLA01_2,1,- China's defenses are spread thin,
LOAD:GLA01_3,1,- Destroy Chinese forces,
LOAD:GLA02_1,1,- U.N. supplies en route to Almaty region,
LOAD:GLA02_2,1,- Intercept these deliveries for our cause,
LOAD:GLA02_3,1,- Collect supplies to infuse the GLA with funds,
LOAD:GLA03_1,1,- Oppressors have corrupted the people of Zhambul,
LOAD:GLA03_2,1,- Their only true freedom lies in death,
LOAD:GLA03_3,1,- Use Toxin Tractors to eliminate them,
LOAD:GLA04_1,1,- We have found new allies in Astana,
LOAD:GLA04_2,1,- We can use them to harass the enemy,
LOAD:GLA04_3,1,"- While Astana burns, loot the city for supplies",
LOAD:GLA05_1,1,- The arrogance of the USA cannot go unanswered,
LOAD:GLA05_2,1,- Keep region from their imperialist grasp,
LOAD:GLA05_3,1,- Destroy their 'superior' air force,
LOAD:GLA06_1,1,- Reports from the Aral Sea are not good,
LOAD:GLA06_2,1,- US forces have control of our toxin storage facility,
LOAD:GLA06_3,1,- Retake the storage bunkers,
LOAD:GLA07_1,1,- GLA defectors have joined with China,
LOAD:GLA07_2,1,- Assault the convoys and sever their supply lines,
LOAD:GLA07_3,1,- Eliminate the traitors and their Chinese allies,
LOAD:GLA08_1,1,- Take control of the Cosmodrome,
LOAD:GLA08_2,1,- The missiles there will deliver deadly toxin to our enemies,
LOAD:GLA08_3,1,- Our destiny is at hand,
TOOLTIP:DownloadProgress,1,Download Progress,
TOOLTIP:BattleHonorBlitz10,1,"Blitz Honor 
 Player has beaten opponent(s) in 10 minutes or less",
TOOLTIP:BattleHonorBlitz5,1,"Blitz Honor 
 Player has beaten opponent(s) in 5 minutes or less",
TOOLTIP:BattleHonorStreak3Disabled,1,"Streak Honor 
 Win 3 or more games in a row to earn this medal",
TOOLTIP:BattleHonorLoyaltyUSADisabled,1,"USA Loyalty Honor 
 Play 20+ games in a row as USA to earn this medal",
TOOLTIP:BattleHonorLoyaltyChinaDisabled,1,"China Loyalty Honor 
 Play 20+ games in a row as China to earn this medal",
TOOLTIP:BattleHonorLoyaltyGLADisabled,1,"GLA Loyalty Honor 
 Play 20+ games in a row as the GLA to earn this medal",
TOOLTIP:BattleHonorBattleTankDisabled,1,"Battle Tank Honor 
 Build 50+ tanks against computer opponent(s) to earn this medal",
TOOLTIP:BattleHonorAirWingDisabled,1,"Air Wing Honor 
 Build 20+ aircraft against computer opponent(s) to earn this medal",
TOOLTIP:BattleHonorEnduranceDisabled,1,"Endurance Honor 
 Beat every map to earn this medal",
TOOLTIP:BattleHonorCampaignUSADisabled,1,"USA Campaign Honor 
 Complete the USA Campaign to earn this medal",
TOOLTIP:BattleHonorCampaignChinaDisabled,1,"China Campaign Honor 
 Complete the China Campaign to earn this medal",
TOOLTIP:BattleHonorCampaignGLADisabled,1,"GLA Campaign Honor 
 Complete the GLA Campaign to earn this medal",
TOOLTIP:BattleHonorBlitz10Disabled,1,"Blitz Honor 
 Beat opponent(s) in 10 minutes or less to earn this medal",
TOOLTIP:BattleHonorChallengeDisabled,1,"Challenge Honor 
 Defeat 1-7 Hard computer opponents to earn this honor",
GUI:BuildingsKilledStat,1,Buildings Killed,
GUI:BuildingsBuiltStat,1,Buildings Built,
GUI:BuildingsLostStat,1,Buildings Lost,
GUI:QMWinStreak,1,QuickMatch win streak,
GUI:LastLadder,1,Last Ladder,
GUI:LobbyJoined,1,You have joined %ls.,
GUI:GSNoLoginInfoAll,1,"Please enter your email, nickname, and password. Then, click on Login or Create Account.",
GUI:GSNoLoginInfoEmailNickname,1,"Please enter your email and nickname. Then, click on Login or Create Account.",
GUI:GSNoLoginInfoEmailPassword,1,"Please enter your email and password. Then, click on Login or Create Account.",
GUI:Any,1,Any,
GUI:GSNoLoginInfoNicknamePassword,1,"Please enter your nickname and password. Then, click on Login or Create Account.",
GUI:GSNoLoginInfoEmail,1,"Please enter your email. Then, click on Login or Create Account.",
GUI:GSNoLoginInfoNickname,1,"Please enter your nickname. Then, click on Login or Create Account.",
GUI:GSNoLoginInfoPassword,1,"Please enter your password. Then, click on Login or Create Account.",
Buddy:MultipleOnlineNotification,1,You have buddies online,
GUI:ResetHonors,1,Reset Honors,
Chat:Observers,1,Observers View,
TOOLTIP:buddies,1,Sort game list by Buddies,
TOOLTIP:AddToBuddies,1,Add a player to your list of Buddies,
TOOLTIP:StagingPlayerInfo,1,"
 Region: %ls 
 Ping: %d ms 
 %d wins/%d losses 
 %d disconnects 
 Favorite army: %ls",
GUI:CantBuildTooCloseToSupplies,1,You cannot build there because it is too close to a source of supplies.,
OBJECT:Frosty,1,Snowman,
OBJECT:Prop,1,.,
OBJECT:BigGate,1,Gate,
